$submission->id, $submission->user->username, $submission->created_at, $start_judging_time,  $judge_run_time, $seconds_to_submit, $total_pending_time
13424, thi_cuoiky-O110-23521634-VNYCH, 2024-01-11 01:53:09, 2024-01-11 01:56:44, 124535, 4089, 215
13425, thi_cuoiky-O110-23521543-186J0, 2024-01-11 01:53:24, 2024-01-11 01:56:45, 3465, 4104, 201
13426, thi_cuoiky-O112-23520409-6M6F9, 2024-01-11 01:53:28, 2024-01-11 01:56:47, 3778, 4108, 199
13427, thi_cuoiky-O112-23521553-QJ4WN, 2024-01-11 01:54:00, 2024-01-11 01:56:50, 131530, 4140, 170
13428, thi_cuoiky-O11-23520267-9FRCF, 2024-01-11 01:54:05, 2024-01-11 01:56:52, 106631, 4145, 167
13429, thi_cuoiky-O110-23520947-YHJE0, 2024-01-11 01:54:10, 2024-01-11 01:56:53, 118086, 4150, 163
13430, thi_cuoiky-O112-23521063-9N30C, 2024-01-11 01:54:18, 2024-01-11 01:57:08, 74004, 4158, 170
13431, thi_cuoiky-O11-22520234-J86PY, 2024-01-11 01:54:22, 2024-01-11 01:57:11, 125042, 4162, 169
13432, thi_cuoiky-O112-23520595-CX5R3, 2024-01-11 01:54:26, 2024-01-11 01:57:11, 118493, 4166, 165
13433, thi_cuoiky-O112-23521511-HPARN, 2024-01-11 01:54:28, 2024-01-11 01:57:13, 31582, 4168, 165
13434, thi_cuoiky-O112-23520406-Z4R5H, 2024-01-11 01:54:39, 2024-01-11 01:57:15, 71170, 4179, 156
13435, thi_cuoiky-O110-23520448-4QH56, 2024-01-11 01:54:45, 2024-01-11 01:57:16, 71435, 4185, 151
13436, thi_cuoiky-O112-23520311-E9D4O, 2024-01-11 01:54:54, 2024-01-11 01:57:22, 8309, 4194, 148
13437, thi_cuoiky-O110-23520918-85ZXH, 2024-01-11 01:54:56, 2024-01-11 01:57:33, 38745, 4196, 157
13438, thi_cuoiky-O110-23521399-YL9JE, 2024-01-11 01:54:57, 2024-01-11 01:57:34, 70235, 4197, 157
13439, thi_cuoiky-O110-23521811-BSM9I, 2024-01-11 01:54:59, 2024-01-11 01:57:48, 69133, 4199, 169
13440, thi_cuoiky-O11-23520453-RBLAK, 2024-01-11 01:54:59, 2024-01-11 01:57:36, 70795, 4199, 157
13441, thi_cuoiky-O110-23520243-I6XBV, 2024-01-11 01:54:59, 2024-01-11 01:57:45, 4746, 4199, 166
13442, thi_cuoiky-O112-23521544-4UHDV, 2024-01-11 01:55:05, 2024-01-11 01:57:50, 126899, 4205, 165
13443, thi_cuoiky-O110-23521811-BSM9I, 2024-01-11 01:55:18, 2024-01-11 01:57:53, 122011, 4218, 155
13444, thi_cuoiky-O112-23521548-14A05, 2024-01-11 01:55:20, 2024-01-11 01:58:00, 128783, 4220, 160
13445, thi_cuoiky-O110-23521148-JM661, 2024-01-11 01:55:26, 2024-01-11 01:58:03, 122742, 4226, 157
13446, thi_cuoiky-O110-23520093-THZQJ, 2024-01-11 01:55:34, 2024-01-11 01:58:03, 3426, 4234, 149
13447, thi_cuoiky-O110-23521064-NE0JR, 2024-01-11 01:55:36, 2024-01-11 01:58:19, 127587, 4236, 163
13448, thi_cuoiky-O110-23521601-4SUS8, 2024-01-11 01:55:36, 2024-01-11 01:58:13, 131568, 4236, 157
13449, thi_cuoiky-O112-23521658-LS9TL, 2024-01-11 01:55:38, 2024-01-11 01:58:25, 134885, 4238, 167
13450, thi_cuoiky-O112-23520802-ZP7FN, 2024-01-11 01:55:40, 2024-01-11 01:58:29, 158315, 4240, 169
13451, thi_cuoiky-O112-17520375-MDVB0, 2024-01-11 01:55:42, 2024-01-11 01:58:29, 133237, 4242, 167
13452, thi_cuoiky-O110-23520826-YUEJC, 2024-01-11 01:55:47, 2024-01-11 01:58:29, 3646, 4247, 162
13453, thi_cuoiky-O110-23521641-2U084, 2024-01-11 01:55:48, 2024-01-11 01:58:34, 130737, 4248, 166
13454, thi_cuoiky-O110-23521626-UU06K, 2024-01-11 01:55:48, 2024-01-11 01:58:32, 130004, 4248, 164
13455, thi_cuoiky-O110-23520819-FLDWP, 2024-01-11 01:55:50, 2024-01-11 01:58:44, 126764, 4250, 174
13456, thi_cuoiky-O11-23521143-E3XEW, 2024-01-11 01:55:50, 2024-01-11 01:58:42, 137786, 4250, 172
13457, thi_cuoiky-O11-23520873-8UZT4, 2024-01-11 01:55:53, 2024-01-11 01:58:46, 79103, 4253, 173
13458, thi_cuoiky-O11-22521602-170EV, 2024-01-11 01:55:58, 2024-01-11 01:58:49, 141183, 4258, 171
13459, thi_cuoiky-O11-23521054-YL5ZI, 2024-01-11 01:56:06, 2024-01-11 01:58:49, 75520, 4266, 163
13460, thi_cuoiky-O11-23520899-ONHYB, 2024-01-11 01:56:08, 2024-01-11 01:58:52, 159796, 4268, 164
13461, thi_cuoiky-O112-23521445-NU5MA, 2024-01-11 01:56:09, 2024-01-11 01:58:58, 79373, 4269, 169
13462, thi_cuoiky-O112-23521544-4UHDV, 2024-01-11 01:56:10, 2024-01-11 01:59:02, 35223, 4270, 172
13463, thi_cuoiky-O110-23521363-KZ1JO, 2024-01-11 01:56:15, 2024-01-11 01:59:04, 76510, 4275, 169
13464, thi_cuoiky-O110-23521020-NFRCI, 2024-01-11 01:56:25, 2024-01-11 01:59:16, 127716, 4285, 171
13465, thi_cuoiky-O112-23520772-62GF3, 2024-01-11 01:56:32, 2024-01-11 01:59:20, 156575, 4292, 168
13466, thi_cuoiky-O112-23520549-6O83W, 2024-01-11 01:56:41, 2024-01-11 01:59:45, 124632, 4301, 184
13467, thi_cuoiky-O110-23521847-NGRGC, 2024-01-11 01:56:43, 2024-01-11 02:00:01, 3578, 4303, 198
13468, thi_cuoiky-O110-23521589-ZTTU0, 2024-01-11 01:56:51, 2024-01-11 02:00:05, 74859, 4311, 194
13469, thi_cuoiky-O112-23520409-6M6F9, 2024-01-11 01:56:51, 2024-01-11 02:00:02, 75594, 4311, 191
13470, thi_cuoiky-O110-23520126-1L8DC, 2024-01-11 01:56:53, 2024-01-11 02:00:10, 74042, 4313, 197
13471, thi_cuoiky-O110-23521483-XN81F, 2024-01-11 01:56:59, 2024-01-11 02:00:11, 28156, 4319, 192
13472, thi_cuoiky-O112-23520174-FIQMR, 2024-01-11 01:57:10, 2024-01-11 02:00:11, 27997, 4330, 181
13473, thi_cuoiky-O110-23521363-KZ1JO, 2024-01-11 01:57:14, 2024-01-11 02:00:11, 120650, 4334, 177
13474, thi_cuoiky-O110-23520947-YHJE0, 2024-01-11 01:57:16, 2024-01-11 02:00:18, 75285, 4336, 182
13475, thi_cuoiky-O112-23521392-E4XJ7, 2024-01-11 01:57:19, 2024-01-11 02:00:25, 80211, 4339, 186
13476, thi_cuoiky-O112-23521805-N1C7L, 2024-01-11 01:57:19, 2024-01-11 02:00:22, 132543, 4339, 183
13477, thi_cuoiky-O11-23520845-IC7WD, 2024-01-11 01:57:20, 2024-01-11 02:00:28, 126540, 4340, 188
13478, thi_cuoiky-O112-23520064-9WRT1, 2024-01-11 01:57:25, 2024-01-11 02:00:45, 78887, 4345, 200
13479, thi_cuoiky-O112-23521136-CKR4R, 2024-01-11 01:57:32, 2024-01-11 02:00:45, 124853, 4352, 193
13480, thi_cuoiky-O110-23521766-RKU1F, 2024-01-11 01:57:44, 2024-01-11 02:00:45, 27921, 4364, 181
13481, thi_cuoiky-O110-23521626-UU06K, 2024-01-11 01:57:47, 2024-01-11 02:00:47, 73425, 4367, 180
13482, thi_cuoiky-O112-23520427-1HSYY, 2024-01-11 01:57:50, 2024-01-11 02:00:49, 74386, 4370, 179
13483, thi_cuoiky-O110-23521736-UNMP3, 2024-01-11 01:57:51, 2024-01-11 02:00:49, 27902, 4371, 178
13484, thi_cuoiky-O11-23520307-YY4G2, 2024-01-11 01:58:04, 2024-01-11 02:00:54, 124160, 4384, 170
13485, thi_cuoiky-O110-23521601-4SUS8, 2024-01-11 01:58:05, 2024-01-11 02:01:02, 115864, 4385, 177
13486, thi_cuoiky-O110-23520444-TXESG, 2024-01-11 01:58:19, 2024-01-11 02:01:10, 127735, 4399, 171
13487, thi_cuoiky-O11-23520259-5GGAJ, 2024-01-11 01:58:25, 2024-01-11 02:01:13, 73734, 4405, 168
13488, thi_cuoiky-O11-23520530-FPVPS, 2024-01-11 01:58:32, 2024-01-11 02:01:14, 126493, 4412, 162
13489, thi_cuoiky-O110-23521336-V9E2F, 2024-01-11 01:58:37, 2024-01-11 02:01:18, 119623, 4417, 161
13490, thi_cuoiky-O112-23521159-TSXT9, 2024-01-11 01:58:37, 2024-01-11 02:01:17, 131367, 4417, 160
13491, thi_cuoiky-O110-23520374-P4N7E, 2024-01-11 01:58:41, 2024-01-11 02:01:20, 119461, 4421, 159
13492, thi_cuoiky-O110-23521777-79NS2, 2024-01-11 01:58:46, 2024-01-11 02:01:24, 122272, 4426, 158
13493, thi_cuoiky-O11-22520419-YCAJN, 2024-01-11 01:58:48, 2024-01-11 02:01:34, 115012, 4428, 166
13494, thi_cuoiky-O112-23520950-8TS6P, 2024-01-11 01:58:49, 2024-01-11 02:01:26, 121861, 4429, 157
13495, thi_cuoiky-O112-23521511-HPARN, 2024-01-11 01:58:49, 2024-01-11 02:01:33, 29039, 4429, 164
13496, thi_cuoiky-O110-23521399-YL9JE, 2024-01-11 01:58:55, 2024-01-11 02:01:47, 70388, 4435, 172
13497, thi_cuoiky-O110-23520557-MWXMV, 2024-01-11 01:59:00, 2024-01-11 02:01:51, 127503, 4440, 171
13498, thi_cuoiky-O110-23521320-9WQ08, 2024-01-11 01:59:01, 2024-01-11 02:02:02, 151947, 4441, 181
13499, thi_cuoiky-O110-23521116-LA7UY, 2024-01-11 01:59:04, 2024-01-11 02:02:04, 71201, 4444, 180
13500, thi_cuoiky-O110-23521189-P8TJZ, 2024-01-11 01:59:06, 2024-01-11 02:02:04, 117944, 4446, 178
13501, thi_cuoiky-O11-23520566-8JXGX, 2024-01-11 01:59:20, 2024-01-11 02:02:05, 74668, 4460, 165
13502, thi_cuoiky-O112-23520406-Z4R5H, 2024-01-11 01:59:25, 2024-01-11 02:02:18, 68655, 4465, 173
13503, thi_cuoiky-O112-23520862-FC8C7, 2024-01-11 01:59:25, 2024-01-11 02:02:07, 8106, 4465, 162
13504, thi_cuoiky-O110-23520508-FTNGH, 2024-01-11 01:59:27, 2024-01-11 02:02:18, 123215, 4467, 171
13505, thi_cuoiky-O110-23521020-NFRCI, 2024-01-11 01:59:29, 2024-01-11 02:02:27, 73242, 4469, 178
13506, thi_cuoiky-O110-23520448-4QH56, 2024-01-11 01:59:36, 2024-01-11 02:02:35, 70446, 4476, 179
13507, thi_cuoiky-O112-23521034-PLHJF, 2024-01-11 01:59:47, 2024-01-11 02:02:40, 117149, 4487, 173
13508, thi_cuoiky-O11-20520393-Z0ZPX, 2024-01-11 01:59:50, 2024-01-11 02:02:53, 147443, 4490, 183
13509, thi_cuoiky-O110-23521738-E14W8, 2024-01-11 01:59:52, 2024-01-11 02:03:03, 69583, 4492, 191
13510, thi_cuoiky-O11-23520618-ELW21, 2024-01-11 02:00:01, 2024-01-11 02:03:03, 122909, 4501, 182
13511, thi_cuoiky-O11-23520055-KBMND, 2024-01-11 02:00:02, 2024-01-11 02:03:15, 122517, 4502, 193
13512, thi_cuoiky-O11-23520986-LWMF5, 2024-01-11 02:00:02, 2024-01-11 02:03:05, 123963, 4502, 183
13513, thi_cuoiky-O112-23520088-5ZT2O, 2024-01-11 02:00:09, 2024-01-11 02:03:19, 131878, 4509, 190
13514, thi_cuoiky-O112-23521676-CH9B6, 2024-01-11 02:00:10, 2024-01-11 02:03:22, 123318, 4510, 192
13515, thi_cuoiky-O112-19522404-9MTF4, 2024-01-11 02:00:11, 2024-01-11 02:03:26, 26489, 4511, 195
13516, thi_cuoiky-O110-23520754-TUV7G, 2024-01-11 02:00:13, 2024-01-11 02:03:26, 151529, 4513, 193
13517, thi_cuoiky-O112-23521571-VV5HU, 2024-01-11 02:00:17, 2024-01-11 02:03:26, 123777, 4517, 189
13518, thi_cuoiky-O112-23520175-ITNF6, 2024-01-11 02:00:18, 2024-01-11 02:03:28, 150303, 4518, 190
13519, thi_cuoiky-O11-23520559-5U0BZ, 2024-01-11 02:00:18, 2024-01-11 02:03:27, 127765, 4518, 189
13520, thi_cuoiky-O110-23520466-DOG7L, 2024-01-11 02:00:22, 2024-01-11 02:03:34, 70934, 4522, 192
13521, thi_cuoiky-O112-23520461-LKS7O, 2024-01-11 02:00:22, 2024-01-11 02:03:29, 147663, 4522, 187
13522, thi_cuoiky-O112-23521484-S67FD, 2024-01-11 02:00:24, 2024-01-11 02:03:34, 71092, 4524, 190
13523, thi_cuoiky-O110-23521811-BSM9I, 2024-01-11 02:00:28, 2024-01-11 02:03:47, 69701, 4528, 199
13524, thi_cuoiky-O11-19520631-TK9BE, 2024-01-11 02:00:30, 2024-01-11 02:03:48, 2437, 4530, 198
13525, thi_cuoiky-O110-23521738-E14W8, 2024-01-11 02:00:31, 2024-01-11 02:03:53, 153013, 4531, 202
13526, thi_cuoiky-O11-22520234-J86PY, 2024-01-11 02:00:38, 2024-01-11 02:03:54, 81120, 4538, 196
13527, thi_cuoiky-O11-23521067-U211F, 2024-01-11 02:00:45, 2024-01-11 02:04:00, 71762, 4545, 195
13528, thi_cuoiky-O110-23520384-811FF, 2024-01-11 02:00:50, 2024-01-11 02:04:15, 121619, 4550, 205
13529, thi_cuoiky-O112-23521486-0JCFD, 2024-01-11 02:00:50, 2024-01-11 02:04:03, 26299, 4550, 193
13530, thi_cuoiky-O11-23520453-RBLAK, 2024-01-11 02:00:53, 2024-01-11 02:04:15, 71264, 4553, 202
13531, thi_cuoiky-O110-23520947-YHJE0, 2024-01-11 02:01:01, 2024-01-11 02:04:30, 117320, 4561, 209
13532, thi_cuoiky-O110-23521224-X71U7, 2024-01-11 02:01:03, 2024-01-11 02:04:34, 25515, 4563, 211
13533, thi_cuoiky-O11-23520553-6UDY8, 2024-01-11 02:01:10, 2024-01-11 02:04:39, 116291, 4570, 209
13534, thi_cuoiky-O112-23520409-6M6F9, 2024-01-11 02:01:13, 2024-01-11 02:04:51, 28427, 4573, 218
13535, thi_cuoiky-O112-23520189-ESBL7, 2024-01-11 02:01:14, 2024-01-11 02:04:51, 27821, 4574, 217
13536, thi_cuoiky-O112-23520595-CX5R3, 2024-01-11 02:01:18, 2024-01-11 02:04:58, 115772, 4578, 220
13537, thi_cuoiky-O110-23520867-7MSIS, 2024-01-11 02:01:23, 2024-01-11 02:05:03, 152081, 4583, 220
13538, thi_cuoiky-O112-23521709-KVAUS, 2024-01-11 02:01:25, 2024-01-11 02:05:07, 118573, 4585, 222
13539, thi_cuoiky-O110-23520410-L0Y7X, 2024-01-11 02:01:29, 2024-01-11 02:05:09, 116347, 4589, 220
13540, thi_cuoiky-O110-23520043-TFR1V, 2024-01-11 02:01:32, 2024-01-11 02:05:12, 79612, 4592, 220
13541, thi_cuoiky-O112-23521484-S67FD, 2024-01-11 02:01:34, 2024-01-11 02:05:16, 114264, 4594, 222
13542, thi_cuoiky-O11-23520526-3M4BH, 2024-01-11 02:01:38, 2024-01-11 02:05:18, 119931, 4598, 220
13543, thi_cuoiky-O11-22521611-PQ5QD, 2024-01-11 02:01:40, 2024-01-11 02:05:22, 117947, 4600, 222
13544, thi_cuoiky-O11-23521123-9JEHM, 2024-01-11 02:01:46, 2024-01-11 02:05:24, 44293, 4606, 218
13545, thi_cuoiky-O110-23520207-8Z75O, 2024-01-11 02:01:53, 2024-01-11 02:05:25, 140975, 4613, 212
13546, thi_cuoiky-O112-23520174-FIQMR, 2024-01-11 02:02:01, 2024-01-11 02:05:26, 26957, 4621, 205
13547, thi_cuoiky-O110-23520962-RRQFE, 2024-01-11 02:02:03, 2024-01-11 02:05:27, 117946, 4623, 204
13548, thi_cuoiky-O112-23520757-JKBD4, 2024-01-11 02:02:04, 2024-01-11 02:05:33, 114005, 4624, 209
13549, thi_cuoiky-O112-23521136-CKR4R, 2024-01-11 02:02:08, 2024-01-11 02:05:34, 3494, 4628, 206
13550, thi_cuoiky-O112-23521544-4UHDV, 2024-01-11 02:02:17, 2024-01-11 02:05:37, 34035, 4637, 200
13551, thi_cuoiky-O112-23520311-E9D4O, 2024-01-11 02:02:21, 2024-01-11 02:05:42, 3601, 4641, 201
13552, thi_cuoiky-O110-23520303-DX1DD, 2024-01-11 02:02:27, 2024-01-11 02:05:52, 3437, 4647, 205
13553, thi_cuoiky-O11-23521054-YL5ZI, 2024-01-11 02:02:29, 2024-01-11 02:05:53, 3829, 4649, 204
13554, thi_cuoiky-O11-23520801-CIJJN, 2024-01-11 02:02:30, 2024-01-11 02:06:00, 68706, 4650, 210
13555, thi_cuoiky-O112-23520210-4KIRA, 2024-01-11 02:02:44, 2024-01-11 02:06:01, 116980, 4664, 197
13556, thi_cuoiky-O110-23520235-87BFO, 2024-01-11 02:02:49, 2024-01-11 02:06:02, 117187, 4669, 193
13557, thi_cuoiky-O110-23520384-811FF, 2024-01-11 02:02:52, 2024-01-11 02:06:03, 69507, 4672, 191
13558, thi_cuoiky-O112-23520427-1HSYY, 2024-01-11 02:03:05, 2024-01-11 02:06:03, 25826, 4685, 178
13559, thi_cuoiky-O110-23521847-NGRGC, 2024-01-11 02:03:06, 2024-01-11 02:06:15, 2943, 4686, 189
13560, thi_cuoiky-O11-23520442-C21O2, 2024-01-11 02:03:14, 2024-01-11 02:06:17, 116022, 4694, 183
13561, thi_cuoiky-O112-23520862-FC8C7, 2024-01-11 02:03:15, 2024-01-11 02:06:18, 7516, 4695, 183
13562, thi_cuoiky-O112-23521333-TJNLP, 2024-01-11 02:03:19, 2024-01-11 02:06:19, 2019, 4699, 180
13563, thi_cuoiky-O112-21522495-RVZ4Z, 2024-01-11 02:03:26, 2024-01-11 02:06:23, 3287, 4706, 177
13564, thi_cuoiky-O110-23521811-BSM9I, 2024-01-11 02:03:36, 2024-01-11 02:06:28, 117528, 4716, 172
13565, thi_cuoiky-O110-23521224-X71U7, 2024-01-11 02:03:39, 2024-01-11 02:06:32, 117176, 4719, 173
13566, thi_cuoiky-O110-23521336-V9E2F, 2024-01-11 02:03:46, 2024-01-11 02:06:32, 3534, 4726, 166
13567, thi_cuoiky-O110-23520826-YUEJC, 2024-01-11 02:03:47, 2024-01-11 02:06:33, 3975, 4727, 166
13568, thi_cuoiky-O11-23520899-ONHYB, 2024-01-11 02:03:53, 2024-01-11 02:06:33, 73634, 4733, 160
13569, thi_cuoiky-O110-23521777-79NS2, 2024-01-11 02:03:59, 2024-01-11 02:06:34, 123297, 4739, 155
13570, thi_cuoiky-O110-23520243-I6XBV, 2024-01-11 02:04:10, 2024-01-11 02:06:36, 3804, 4750, 146
13571, thi_cuoiky-O11-23520070-X0IH7, 2024-01-11 02:04:11, 2024-01-11 02:06:39, 70932, 4751, 148
13572, thi_cuoiky-O110-23521589-ZTTU0, 2024-01-11 02:04:12, 2024-01-11 02:06:39, 70592, 4752, 147
13573, thi_cuoiky-O110-23520292-L34ZJ, 2024-01-11 02:04:14, 2024-01-11 02:06:56, 123282, 4754, 162
13574, thi_cuoiky-O11-23520289-W6OLC, 2024-01-11 02:04:14, 2024-01-11 02:06:41, 116193, 4754, 147
13575, thi_cuoiky-O112-23521658-LS9TL, 2024-01-11 02:04:15, 2024-01-11 02:07:07, 122567, 4755, 172
13576, thi_cuoiky-O11-23520055-KBMND, 2024-01-11 02:04:17, 2024-01-11 02:07:08, 69394, 4757, 171
13577, thi_cuoiky-O110-23521626-UU06K, 2024-01-11 02:04:20, 2024-01-11 02:07:10, 124941, 4760, 170
13578, thi_cuoiky-O112-23520827-1T05E, 2024-01-11 02:04:22, 2024-01-11 02:07:11, 3595, 4762, 169
13579, thi_cuoiky-O110-23521777-79NS2, 2024-01-11 02:04:27, 2024-01-11 02:07:13, 69419, 4767, 166
13580, thi_cuoiky-O110-23521601-4SUS8, 2024-01-11 02:04:28, 2024-01-11 02:07:15, 113136, 4768, 167
13581, thi_cuoiky-O112-23521214-FUBCR, 2024-01-11 02:04:29, 2024-01-11 02:07:20, 112738, 4769, 171
13582, thi_cuoiky-O110-23520455-HEH8J, 2024-01-11 02:04:33, 2024-01-11 02:07:20, 112912, 4773, 167
13583, thi_cuoiky-O112-23520755-O0Z2E, 2024-01-11 02:04:38, 2024-01-11 02:07:27, 112923, 4778, 169
13584, thi_cuoiky-O11-23521054-YL5ZI, 2024-01-11 02:04:39, 2024-01-11 02:07:31, 116185, 4779, 172
13585, thi_cuoiky-O112-23520802-ZP7FN, 2024-01-11 02:04:43, 2024-01-11 02:07:35, 114899, 4783, 172
13586, thi_cuoiky-O11-23520873-8UZT4, 2024-01-11 02:04:51, 2024-01-11 02:07:54, 127579, 4791, 183
13587, thi_cuoiky-O110-23521019-WZS24, 2024-01-11 02:04:51, 2024-01-11 02:07:53, 3933, 4791, 182
13588, thi_cuoiky-O112-23520677-OJ2LK, 2024-01-11 02:04:54, 2024-01-11 02:07:56, 125760, 4794, 182
13589, thi_cuoiky-O110-23520082-0GCAZ, 2024-01-11 02:04:58, 2024-01-11 02:07:57, 28650, 4798, 179
13590, thi_cuoiky-O112-23520616-D7DYW, 2024-01-11 02:04:59, 2024-01-11 02:08:05, 115198, 4799, 186
13591, thi_cuoiky-O110-23521064-NE0JR, 2024-01-11 02:05:02, 2024-01-11 02:08:05, 117218, 4802, 183
13592, thi_cuoiky-O110-23520682-J5MK5, 2024-01-11 02:05:05, 2024-01-11 02:08:06, 98912, 4805, 181
13593, thi_cuoiky-O110-23520917-L8C72, 2024-01-11 02:05:06, 2024-01-11 02:08:19, 69563, 4806, 193
13594, thi_cuoiky-O11-23520618-ELW21, 2024-01-11 02:05:09, 2024-01-11 02:08:21, 123170, 4809, 192
13595, thi_cuoiky-O11-23520322-5S0NP, 2024-01-11 02:05:12, 2024-01-11 02:08:23, 156054, 4812, 191
13596, thi_cuoiky-O110-23520466-DOG7L, 2024-01-11 02:05:15, 2024-01-11 02:08:29, 115330, 4815, 194
13597, thi_cuoiky-O112-23521034-PLHJF, 2024-01-11 02:05:17, 2024-01-11 02:08:30, 118699, 4817, 193
13598, thi_cuoiky-O110-23521601-4SUS8, 2024-01-11 02:05:19, 2024-01-11 02:08:32, 124945, 4819, 193
13599, thi_cuoiky-O112-23521159-TSXT9, 2024-01-11 02:05:25, 2024-01-11 02:08:38, 122629, 4825, 193
13600, thi_cuoiky-O11-23521143-E3XEW, 2024-01-11 02:05:26, 2024-01-11 02:09:03, 2456, 4826, 217
13601, thi_cuoiky-O11-23520666-LPBLB, 2024-01-11 02:05:26, 2024-01-11 02:08:39, 119474, 4826, 193
13602, thi_cuoiky-O112-23520627-7HA0X, 2024-01-11 02:05:27, 2024-01-11 02:09:16, 71188, 4827, 229
13603, thi_cuoiky-O11-23520986-LWMF5, 2024-01-11 02:05:27, 2024-01-11 02:09:13, 128921, 4827, 226
13604, thi_cuoiky-O11-23520744-EVXEC, 2024-01-11 02:05:27, 2024-01-11 02:09:15, 124102, 4827, 228
13605, thi_cuoiky-O11-23520368-5MFQV, 2024-01-11 02:05:32, 2024-01-11 02:09:17, 123406, 4832, 225
13606, thi_cuoiky-O110-23520384-811FF, 2024-01-11 02:05:41, 2024-01-11 02:09:19, 117167, 4841, 218
13607, thi_cuoiky-O110-23521774-X1DU3, 2024-01-11 02:05:41, 2024-01-11 02:09:18, 76775, 4841, 217
13608, thi_cuoiky-O110-23520975-0X3GM, 2024-01-11 02:05:44, 2024-01-11 02:09:23, 69877, 4844, 219
13609, thi_cuoiky-O112-23520030-99LHF, 2024-01-11 02:05:51, 2024-01-11 02:09:33, 8118, 4851, 222
13610, thi_cuoiky-O110-23520093-THZQJ, 2024-01-11 02:06:00, 2024-01-11 02:09:35, 70387, 4860, 215
13611, thi_cuoiky-O11-23520701-P7KJN, 2024-01-11 02:06:02, 2024-01-11 02:09:46, 264897, 4862, 224
13612, thi_cuoiky-O11-23521054-YL5ZI, 2024-01-11 02:06:02, 2024-01-11 02:09:36, 70410, 4862, 214
13613, thi_cuoiky-O11-23520701-P7KJN, 2024-01-11 02:06:16, 2024-01-11 02:09:48, 123716, 4876, 212
13614, thi_cuoiky-O110-23520444-TXESG, 2024-01-11 02:06:18, 2024-01-11 02:10:00, 128420, 4878, 222
13615, thi_cuoiky-O112-23520652-85UAD, 2024-01-11 02:06:22, 2024-01-11 02:10:04, 128593, 4882, 222
13616, thi_cuoiky-O110-23521320-9WQ08, 2024-01-11 02:06:32, 2024-01-11 02:10:06, 134053, 4892, 214
13617, thi_cuoiky-O11-23521013-47MX5, 2024-01-11 02:06:33, 2024-01-11 02:10:08, 121653, 4893, 215
13618, thi_cuoiky-O112-23521445-NU5MA, 2024-01-11 02:06:39, 2024-01-11 02:10:29, 122163, 4899, 230
13619, thi_cuoiky-O112-23520755-O0Z2E, 2024-01-11 02:06:41, 2024-01-11 02:10:29, 121568, 4901, 228
13620, thi_cuoiky-O112-23520155-57HHB, 2024-01-11 02:06:42, 2024-01-11 02:10:32, 25414, 4902, 230
13621, thi_cuoiky-O110-23521634-VNYCH, 2024-01-11 02:06:42, 2024-01-11 02:10:31, 129487, 4902, 229
13622, thi_cuoiky-O110-23520819-FLDWP, 2024-01-11 02:06:50, 2024-01-11 02:10:34, 69990, 4910, 224
13623, thi_cuoiky-O112-23520088-5ZT2O, 2024-01-11 02:06:51, 2024-01-11 02:10:39, 76680, 4911, 228
13624, thi_cuoiky-O110-23521443-7CSQR, 2024-01-11 02:06:51, 2024-01-11 02:10:35, 3964, 4911, 224
13625, thi_cuoiky-O110-23520153-CS68C, 2024-01-11 02:06:53, 2024-01-11 02:10:40, 124469, 4913, 227
13626, thi_cuoiky-O112-23520950-8TS6P, 2024-01-11 02:06:56, 2024-01-11 02:10:41, 120097, 4916, 225
13627, thi_cuoiky-O110-23521363-KZ1JO, 2024-01-11 02:07:00, 2024-01-11 02:10:41, 115365, 4920, 221
13628, thi_cuoiky-O110-23521020-NFRCI, 2024-01-11 02:07:02, 2024-01-11 02:10:46, 136360, 4922, 224
13629, thi_cuoiky-O110-23521736-UNMP3, 2024-01-11 02:07:06, 2024-01-11 02:10:47, 145075, 4926, 221
13630, thi_cuoiky-O110-23520410-L0Y7X, 2024-01-11 02:07:07, 2024-01-11 02:11:05, 73163, 4927, 238
13631, thi_cuoiky-O110-23521189-P8TJZ, 2024-01-11 02:07:09, 2024-01-11 02:11:05, 118229, 4929, 236
13632, thi_cuoiky-O112-23521553-QJ4WN, 2024-01-11 02:07:10, 2024-01-11 02:11:20, 72012, 4930, 250
13633, thi_cuoiky-O112-23521658-LS9TL, 2024-01-11 02:07:14, 2024-01-11 02:11:23, 72550, 4934, 249
13634, thi_cuoiky-O112-23520613-NRPYX, 2024-01-11 02:07:15, 2024-01-11 02:11:25, 117799, 4935, 250
13635, thi_cuoiky-O110-23521641-2U084, 2024-01-11 02:07:19, 2024-01-11 02:11:28, 118441, 4939, 249
13636, thi_cuoiky-O110-23520374-P4N7E, 2024-01-11 02:07:20, 2024-01-11 02:11:50, 116657, 4940, 270
13637, thi_cuoiky-O110-23520126-1L8DC, 2024-01-11 02:07:23, 2024-01-11 02:11:56, 70515, 4943, 273
13638, thi_cuoiky-O110-23520790-Z91LF, 2024-01-11 02:07:24, 2024-01-11 02:11:57, 112328, 4944, 273
13639, thi_cuoiky-O112-23520419-2U4QZ, 2024-01-11 02:07:26, 2024-01-11 02:12:12, 75251, 4946, 286
13640, thi_cuoiky-O11-23520307-YY4G2, 2024-01-11 02:07:30, 2024-01-11 02:12:16, 118406, 4950, 286
13641, thi_cuoiky-O112-23520862-FC8C7, 2024-01-11 02:07:31, 2024-01-11 02:12:17, 7744, 4951, 286
